"module","order","target","source","source_relative"
"05-normal-random-events","123","拾荒美学","scrap_aesthetics","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_023_pxui_random_normal_123_星光.png"
"05-normal-random-events","124","早餐","breakfast_after_allnight","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_024_pxui_random_normal_124_豆浆油.png"
"05-normal-random-events","125","好心人","kind_friend_scheme","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_025_pxui_random_normal_125_勾.png"
"05-normal-random-events","126","暖心备注","warm_save_note","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_026_pxui_random_normal_126_保存备.png"
"05-normal-random-events","127","睡爽了","slept_well","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_027_pxui_random_normal_127_月亮.png"
"05-normal-random-events","128","义父的拯救","attendance_savior","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_028_pxui_random_normal_128_点名册.png"
"05-normal-random-events","129","轻松绷住","lightly_holding","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_029_pxui_random_normal_129_学生.png"
"05-normal-random-events","130","陶吉吉","birthday_tao","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_030_pxui_random_normal_130_生日蛋.png"
"05-normal-random-events","131","周杰伦","jay_chou_memory","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_031_pxui_random_normal_131_旧耳机.png"
"05-normal-random-events","132","五月天","mayday_stubborn","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_032_pxui_random_normal_132_倔强音.png"
"05-normal-random-events","133","天上馅饼","free_pvc","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_033_pxui_random_normal_133_板礼物.png"
"05-normal-random-events","134","少即是多","less_is_more_dream","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_034_pxui_random_normal_134_密斯椅.png"
"05-normal-random-events","135","旧草图","old_sketch","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_035_pxui_random_normal_135_旧草图.png"
"05-normal-random-events","136","军训合照","military_training_photo","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_036_pxui_random_normal_136_军训合.png"
"05-normal-random-events","137","低年级礼物","junior_gift","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_037_pxui_random_normal_137_手绘明.png"
"05-normal-random-events","138","专教最后一张自拍","last_studio_selfie","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_038_pxui_random_normal_138_工位自.png"
"05-normal-random-events","139","成长","growth_comment","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_039_pxui_random_normal_139_成长树.png"
"05-normal-random-events","140","便签","old_note","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_040_pxui_random_normal_140_旧便签.png"
"05-normal-random-events","141","失落","last_billiards_room","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_041_pxui_random_normal_141_台球.png"
"05-normal-random-events","142","合照","old_group_photo","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_042_pxui_random_normal_142_设计课.png"
"05-normal-random-events","143","优秀作业","excellent_work_board","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_043_pxui_random_normal_143_优秀作.png"
"06-interactive-events","001","恋爱危机","love_crisis","UIATLAS_020_交互事件图标/UIATLAS_020_001_pxui_random_interactive_001_书.png"
"06-interactive-events","002","搭讪","chat_up","UIATLAS_020_交互事件图标/UIATLAS_020_002_pxui_random_interactive_002_心动气.png"
"06-interactive-events","003","暧昧","ambiguous","UIATLAS_020_交互事件图标/UIATLAS_020_003_pxui_random_interactive_003_借尺子.png"
"06-interactive-events","004","天降红包","red_packet","UIATLAS_020_交互事件图标/UIATLAS_020_004_pxui_random_interactive_004_红包群.png"
"06-interactive-events","005","电脑蓝屏","computer_blue_screen","UIATLAS_020_交互事件图标/UIATLAS_020_005_pxui_random_interactive_005_电脑.png"
"06-interactive-events","006","到底是谁在设计","who_designs","UIATLAS_020_交互事件图标/UIATLAS_020_006_pxui_random_interactive_006_选择.png"
"06-interactive-events","007","AI草图","ai_sketch","UIATLAS_020_交互事件图标/UIATLAS_020_007_pxui_random_interactive_007_手绘草.png"
"06-interactive-events","008","偶遇","print_shop_meet","UIATLAS_020_交互事件图标/UIATLAS_020_008_pxui_random_interactive_008_打印店.png"
"06-interactive-events","009","借笔","borrow_pen","UIATLAS_020_交互事件图标/UIATLAS_020_009_pxui_random_interactive_009_借出的.png"
"06-interactive-events","010","一起看展板","look_board_together","UIATLAS_020_交互事件图标/UIATLAS_020_010_pxui_random_interactive_010_双人看.png"
"06-interactive-events","011","深夜同路","late_same_way","UIATLAS_020_交互事件图标/UIATLAS_020_011_pxui_random_interactive_011_深夜路.png"
"06-interactive-events","012","咖啡","coffee_from_them","UIATLAS_020_交互事件图标/UIATLAS_020_012_pxui_random_interactive_012_咖啡.png"
"06-interactive-events","013","讲座留座","lecture_seat","UIATLAS_020_交互事件图标/UIATLAS_020_013_pxui_random_interactive_013_讲座座.png"
"06-interactive-events","014","帮看方案","scheme_help","UIATLAS_020_交互事件图标/UIATLAS_020_014_pxui_random_interactive_014_双人看.png"
"06-interactive-events","015","借伞","borrow_umbrella","UIATLAS_020_交互事件图标/UIATLAS_020_015_pxui_random_interactive_015_雨伞双.png"
"06-interactive-events","016","顺路夜宵","night_snack_together","UIATLAS_020_交互事件图标/UIATLAS_020_016_pxui_random_interactive_016_夜宵摊.png"
"06-interactive-events","017","死党聚会","friend_party","UIATLAS_020_交互事件图标/UIATLAS_020_017_pxui_random_interactive_017_聚会餐.png"
"06-interactive-events","018","破解插件","cracked_plugin","UIATLAS_020_交互事件图标/UIATLAS_020_018_pxui_random_interactive_018_警示.png"
"06-interactive-events","019","深夜外卖","late_night_food","UIATLAS_020_交互事件图标/UIATLAS_020_019_pxui_random_interactive_019_夜宵外.png"
"06-interactive-events","020","软件更新","software_update","UIATLAS_020_交互事件图标/UIATLAS_020_020_pxui_random_interactive_020_齿轮.png"
"06-interactive-events","021","跨界交流","cross_exchange","UIATLAS_020_交互事件图标/UIATLAS_020_021_pxui_random_interactive_021_美院展.png"
"06-interactive-events","022","纠纷","laser_conflict","UIATLAS_020_交互事件图标/UIATLAS_020_022_pxui_random_interactive_022_激光切.png"
"06-interactive-events","023","求助","help_classmate","UIATLAS_020_交互事件图标/UIATLAS_020_023_pxui_random_interactive_023_图纸.png"
"06-interactive-events","024","画错轴线","wrong_axis","UIATLAS_020_交互事件图标/UIATLAS_020_024_pxui_random_interactive_024_叉.png"
"06-interactive-events","025","鸠占鹊巢","seat_taken","UIATLAS_020_交互事件图标/UIATLAS_020_025_pxui_random_interactive_025_书.png"
"06-interactive-events","026","电脑清灰","clean_pc","UIATLAS_020_交互事件图标/UIATLAS_020_026_pxui_random_interactive_026_清灰风.png"
"06-interactive-events","027","小组摆烂","team_slack","UIATLAS_020_交互事件图标/UIATLAS_020_027_pxui_random_interactive_027_图纸.png"
"06-interactive-events","028","图纸被咖啡洒了","coffee_on_drawing","UIATLAS_020_交互事件图标/UIATLAS_020_028_pxui_random_interactive_028_图纸.png"
"06-interactive-events","029","宿舍查寝","dorm_check","UIATLAS_020_交互事件图标/UIATLAS_020_029_pxui_random_interactive_029_查寝门.png"
"06-interactive-events","030","二手模型","second_hand_model","UIATLAS_020_交互事件图标/UIATLAS_020_030_pxui_random_interactive_030_模型.png"
"06-interactive-events","031","学妹请教","junior_scheme_help","UIATLAS_020_交互事件图标/UIATLAS_020_031_pxui_random_interactive_031_学妹方.png"
"06-interactive-events","032","分享会","senior_share","UIATLAS_020_交互事件图标/UIATLAS_020_032_pxui_random_interactive_032_分享会.png"
"06-interactive-events","033","大雨","heavy_rain","UIATLAS_020_交互事件图标/UIATLAS_020_033_pxui_random_interactive_033_图纸.png"
"06-interactive-events","034","室友打呼噜","roommate_snore","UIATLAS_020_交互事件图标/UIATLAS_020_034_pxui_random_interactive_034_呼噜气.png"
"06-interactive-events","035","抉择","skip_after_allnight","UIATLAS_020_交互事件图标/UIATLAS_020_035_pxui_random_interactive_035_逃课床.png"
"06-interactive-events","036","模型被猫踩","cat_model","UIATLAS_020_交互事件图标/UIATLAS_020_036_pxui_random_interactive_036_模型.png"
"06-interactive-events","037","老师让你重画","teacher_redraw","UIATLAS_020_交互事件图标/UIATLAS_020_037_pxui_random_interactive_037_重画红.png"
"06-interactive-events","038","被学妹问软件","junior_rhino","UIATLAS_020_交互事件图标/UIATLAS_020_038_pxui_random_interactive_038_头像.png"
"06-interactive-events","039","微信通过","wechat_accept","UIATLAS_020_交互事件图标/UIATLAS_020_039_pxui_random_interactive_039_通过好.png"
"06-interactive-events","040","听什么歌","music_choice","UIATLAS_020_交互事件图标/UIATLAS_020_040_pxui_random_interactive_040_选择.png"
"06-interactive-events","041","台球少年","billiards","UIATLAS_020_交互事件图标/UIATLAS_020_041_pxui_random_interactive_041_台球.png"
"06-interactive-events","042","王者荣耀","moba","UIATLAS_020_交互事件图标/UIATLAS_020_042_pxui_random_interactive_042_手机游.png"
"06-interactive-events","043","合唱比赛","choir","UIATLAS_020_交互事件图标/UIATLAS_020_043_pxui_random_interactive_043_麦克风.png"
"06-interactive-events","044","剧本杀","script_murder","UIATLAS_020_交互事件图标/UIATLAS_020_044_pxui_random_interactive_044_剧本卡.png"
"06-interactive-events","045","电影","movie","UIATLAS_020_交互事件图标/UIATLAS_020_045_pxui_random_interactive_045_电影票.png"
"06-interactive-events","046","演唱会","concert","UIATLAS_020_交互事件图标/UIATLAS_020_046_pxui_random_interactive_046_舞台.png"
"06-interactive-events","047","羽毛球","badminton","UIATLAS_020_交互事件图标/UIATLAS_020_047_pxui_random_interactive_047_羽毛球.png"
"06-interactive-events","048","一起跑步吗","run_together","UIATLAS_020_交互事件图标/UIATLAS_020_048_pxui_random_interactive_048_跑鞋.png"
"06-interactive-events","049","骑行的乐趣","cycling","UIATLAS_020_交互事件图标/UIATLAS_020_049_pxui_random_interactive_049_自行车.png"
"07-model-week-events","001","快递提前","model_delivery_early","UIATLAS_021_模型周事件图标/UIATLAS_021_001_pxui_random_model_001_勾.png"
"07-model-week-events","002","诡辩","model_argument","UIATLAS_021_模型周事件图标/UIATLAS_021_002_pxui_random_model_002_模型.png"
"07-model-week-events","003","一刀见直","model_clean_cut","UIATLAS_021_模型周事件图标/UIATLAS_021_003_pxui_random_model_003_模型.png"
"07-model-week-events","004","匀你一块","model_shared_piece","UIATLAS_021_模型周事件图标/UIATLAS_021_004_pxui_random_model_004_模型.png"
"07-model-week-events","005","路人的鼓励","model_passerby_encouragement","UIATLAS_021_模型周事件图标/UIATLAS_021_005_pxui_random_model_005_模型.png"
"07-model-week-events","006","老师点头","model_teacher_nod","UIATLAS_021_模型周事件图标/UIATLAS_021_006_pxui_random_model_006_老师.png"
"07-model-week-events","007","502胶水","model_502","UIATLAS_021_模型周事件图标/UIATLAS_021_007_pxui_random_model_007_胶水粘.png"
"07-model-week-events","008","贵价材料","model_expensive_material","UIATLAS_021_模型周事件图标/UIATLAS_021_008_pxui_random_model_008_模型.png"
"07-model-week-events","009","材料见底","model_material_empty","UIATLAS_021_模型周事件图标/UIATLAS_021_009_pxui_random_model_009_空材料.png"
"07-model-week-events","010","比例选错","model_wrong_scale","UIATLAS_021_模型周事件图标/UIATLAS_021_010_pxui_random_model_010_模型.png"
"07-model-week-events","011","美工刀伤","model_knife_cut","UIATLAS_021_模型周事件图标/UIATLAS_021_011_pxui_random_model_011_美工刀.png"
"07-model-week-events","012","模型过门","model_door_hit","UIATLAS_021_模型周事件图标/UIATLAS_021_012_pxui_random_model_012_模型.png"
"08-model-week-materials","001","手工切割","hand_cut","UIATLAS_004_周行动、项目、评图、模型/UIATLAS_004_028_pxui_action_028_美工刀.png"
"08-model-week-materials","002","激光切割","laser_cut","UIATLAS_004_周行动、项目、评图、模型/UIATLAS_004_029_pxui_action_029_激光头.png"
"08-model-week-materials","003","3D打印","print_3d","UIATLAS_004_周行动、项目、评图、模型/UIATLAS_004_030_pxui_action_030_模型.png"
"09-wanli-road-events","001","光之教堂","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_001_pxui_wanli_001_光十字.png"
"09-wanli-road-events","002","朗香教堂","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_002_pxui_wanli_002_弯顶白.png"
"09-wanli-road-events","003","萨伏伊别墅","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_003_pxui_wanli_003_白色现.png"
"09-wanli-road-events","004","范斯沃斯住宅","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_004_pxui_wanli_004_玻璃小.png"
"09-wanli-road-events","005","包豪斯校舍","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_005_pxui_wanli_005_包豪斯.png"
"09-wanli-road-events","006","萨尔克生物研究所","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_006_pxui_wanli_006_海边研.png"
"09-wanli-road-events","007","金贝尔美术馆","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_007_pxui_wanli_007_拱顶美.png"
"09-wanli-road-events","008","苏州博物馆","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_008_pxui_wanli_008_白墙灰.png"
"09-wanli-road-events","009","香港中银大厦","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_009_pxui_wanli_009_三角高.png"
"09-wanli-road-events","010","流水别墅","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_010_pxui_wanli_010_双石块.png"
"09-wanli-road-events","011","东京代官山茑屋书店","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_011_pxui_wanli_011_瀑布别.png"
"09-wanli-road-events","012","柏林犹太博物馆","docs/events.md#万里路事件","UIATLAS_016_万里路地点事件/UIATLAS_016_012_pxui_wanli_012_阶梯学.png"
"10-internship-short-events","001","普通实习 1：第一张施工图","docs/events.md#实习期间短事件","UIATLAS_011_未来方向、岗位、实习、考试/UIATLAS_011_030_pxui_route_030_施工图.png"
"10-internship-short-events","002","普通实习 2：现场","docs/events.md#实习期间短事件","UIATLAS_004_周行动、项目、评图、模型/UIATLAS_004_004_pxui_action_004_地图.png"
"10-internship-short-events","003","普通实习 3：晚饭钱","docs/events.md#实习期间短事件","UIATLAS_002_状态数值与反馈/UIATLAS_002_004_pxui_stat_004_钱袋.png"
"10-internship-short-events","004","强所实习 1：会议室","docs/events.md#实习期间短事件","UIATLAS_011_未来方向、岗位、实习、考试/UIATLAS_011_021_pxui_route_021_讲台.png"
"10-internship-short-events","005","强所实习 2：红线","docs/events.md#实习期间短事件","UIATLAS_018_普通随机事件图标_02/UIATLAS_018_040_pxui_random_normal_090_标注笔.png"
"10-internship-short-events","006","强所实习 3：疯狂熬夜","docs/events.md#实习期间短事件","UIATLAS_004_周行动、项目、评图、模型/UIATLAS_004_006_pxui_action_006_夜灯.png"
"10-internship-short-events","007","名企实习 1：忙忙碌碌","docs/events.md#实习期间短事件","UIATLAS_011_未来方向、岗位、实习、考试/UIATLAS_011_024_pxui_route_024_普通工.png"
"10-internship-short-events","008","名企实习 2：英文缩写","docs/events.md#实习期间短事件","UIATLAS_011_未来方向、岗位、实习、考试/UIATLAS_011_029_pxui_route_029_英文邮.png"
"10-internship-short-events","009","名企实习 3：铭记","docs/events.md#实习期间短事件","UIATLAS_022_事件弹窗与徽章状态/UIATLAS_022_019_pxui_event_badge_019_徽章.png"
"11-character-skills","001","普通人：放平心态","CHARACTERS.skill","UIATLAS_002_状态数值与反馈/UIATLAS_002_038_pxui_stat_038_平静笑.png"
"11-character-skills","002","混的入：原地开摆","CHARACTERS.skill","UIATLAS_017_普通随机事件图标_01/UIATLAS_017_044_pxui_random_normal_044_游戏手.png"
"11-character-skills","003","不吃压力之人：睡醒再说","CHARACTERS.skill","UIATLAS_004_周行动、项目、评图、模型/UIATLAS_004_009_pxui_action_009_床.png"
"11-character-skills","004","设计赋能哥：降维打击","CHARACTERS.skill","UIATLAS_012_成长成就图标_01/UIATLAS_012_003_pxui_achievement_core_003_草图灯.png"
"11-character-skills","005","寒门贵子：逆天改命","CHARACTERS.skill","UIATLAS_012_成长成就图标_01/UIATLAS_012_010_pxui_achievement_core_010_王冠夜.png"
"11-character-skills","006","吃满压力之人：背水一战","CHARACTERS.skill","UIATLAS_002_状态数值与反馈/UIATLAS_002_018_pxui_stat_018_盾牌压.png"
"11-character-skills","007","未来的老板：钞能力启动","CHARACTERS.skill","UIATLAS_002_状态数值与反馈/UIATLAS_002_004_pxui_stat_004_钱袋.png"
"11-character-skills","008","投胎专家：爸妈爆金币","CHARACTERS.skill","UIATLAS_002_状态数值与反馈/UIATLAS_002_004_pxui_stat_004_钱袋.png"
"11-character-skills","009","基因叛逆者：爸妈救我","CHARACTERS.skill","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_008_pxui_random_normal_108_学弟取.png"
"11-character-skills","010","小镇做题家：回到高中","CHARACTERS.skill","UIATLAS_011_未来方向、岗位、实习、考试/UIATLAS_011_005_pxui_route_005_答题卡.png"
"11-character-skills","011","柯布西耶继承者：爸妈救我","CHARACTERS.skill","UIATLAS_019_普通随机事件图标_03/UIATLAS_019_008_pxui_random_normal_108_学弟取.png"
"12-role-attributes","001","设计水平","ATTRIBUTE_LABELS","UIATLAS_008_角色属性图标/UIATLAS_008_001_pxui_role_036_模型.png"
"12-role-attributes","002","软件技术","ATTRIBUTE_LABELS","UIATLAS_008_角色属性图标/UIATLAS_008_002_pxui_role_037_芯片.png"
"12-role-attributes","003","创意审美","ATTRIBUTE_LABELS","UIATLAS_008_角色属性图标/UIATLAS_008_003_pxui_role_038_调色盘.png"
"12-role-attributes","004","汇报表达","ATTRIBUTE_LABELS","UIATLAS_008_角色属性图标/UIATLAS_008_004_pxui_role_039_麦克风.png"
"12-role-attributes","005","人际交往","ATTRIBUTE_LABELS","UIATLAS_008_角色属性图标/UIATLAS_008_005_pxui_role_040_头像.png"
"12-role-attributes","006","抗压能力","ATTRIBUTE_LABELS","UIATLAS_008_角色属性图标/UIATLAS_008_006_pxui_role_041_盾牌.png"
"13-risk-states","001","精力：常规状态","docs/systems.md#高危状态行动限制","UIATLAS_002_状态数值与反馈/UIATLAS_002_001_pxui_stat_001_电池.png"
"13-risk-states","002","精力高危：精力 < 30","docs/systems.md#高危状态行动限制","UIATLAS_002_状态数值与反馈/UIATLAS_002_020_pxui_stat_020_电池.png"
"13-risk-states","003","精力值域增加：精力上限","docs/systems.md#高危状态行动限制","UIATLAS_002_状态数值与反馈/UIATLAS_002_006_pxui_stat_006_电池.png"
"13-risk-states","004","压力：常规状态","docs/systems.md#高危状态行动限制","UIATLAS_002_状态数值与反馈/UIATLAS_002_002_pxui_stat_002_压力表.png"
"13-risk-states","005","压力高危：压力 > 80","docs/systems.md#高危状态行动限制","UIATLAS_002_状态数值与反馈/UIATLAS_002_021_pxui_stat_021_爆表压.png"
"13-risk-states","006","首次高危弹窗","docs/systems.md#高危状态行动限制","UIATLAS_022_事件弹窗与徽章状态/UIATLAS_022_009_pxui_event_badge_009_红色警.png"
"13-risk-states","007","高危行动禁用","docs/systems.md#高危状态行动限制","UIATLAS_002_状态数值与反馈/UIATLAS_002_032_pxui_stat_032_锁.png"
